species,ASM93495__KY214448.1,YP_009389289__KY640438,AIF74245__KJ641683.1,AIF74237__KJ641680.1,AIF74198__KJ641663.1,ASC49417__KY640455.1,ASC49334__KY640430.1,ASC49322__KY640427.1,YP_009315890__KU321655,AOX47681__KU321654.1,ARO85894__KY680280.1,YP_009361877__KX981923,APC23176__KT961665.1,APC23164__KT961659.1,ARF02873__KY679174.1,AQX45759__KX343069.1,AQR59123__KX133426.1,AQS80393__KX981980.1,AQS80381__KX981976.1,AQS80297__KX981922.1,AQS80292__KX981921.1,AQN78781__KX685945.1,ALT55209__KU295526.1,ALT55208__KU295525.1,ALT55206__KU295523.1,ALT55196__KU295513.1,YP_009315908__KT878839,YP_009315886__KT878837,AOT82271__KU745628.1,BAS32608__AB982223.1,AOL02446__KX583629.1,YP_009272913__KU950356,AOE23875__KX384823.1,ANY57893__KX272741.1,AEF33726__JF512473.1,ADN44566__GQ869543.1,ADN44563__GQ869542.1,ALA40028__KT329428.1,YP_009259490__KU172421,YP_009186840__KT716186,YP_009241376__LC085675,BAU69595__LC085666.1,BAU88511__LC148407.1,AGF85783__KC580640.1,AAF61213__AF221123.1,AAB95451__AF028705.1,AKI82155__KR261072.1,ADI60252__HM053693.2,YP_009229908__KT592508,AME15917__KT878967.1,AME15905__KT878961.1,AME15895__KT878959.1,YP_009227290__KT454512,YP_009215301__KP729195,ALR74754__KT965075.1,AKG54800__KP281720.1,AIW53333__KM254174.1,BAR72999__LC011425.1,YP_009130650__AB937988,BAR42282__LC011438.1,YP_009154712__KP733794,AID57413__KJ396347.1,AII82250__KM017744.1,AIT18928__KJ495710.1,AIC77176__KJ631100.1,AES86015__JN648103.1,AEI99166__HQ291308.1,ADM26648__HQ113143.1,YP_002916059__FJ973561,ACJ38931__FJ170278.1,YP_009010974__KF360033,AHK26987__KF025386.1,AHK26969__KF025380.1,AHA86835__KF373759.1,AGS15085__KF206166.1,AGS15081__KF206165.1,AGS15077__KF206164.1,AGS15053__KF206158.1,AGS15039__KF206154.1,AGL09957__KC339251.1,AGL09956__KC339250.1,AFV48069__JX627576.1,AFK85003__JQ814850.1,AFR53039__JQ923422.1,YP_005097851__JQ037754,ADB55714__GU269892.1,AFH96872__JQ692585.1,AFM30852__JQ177083.1,AFD01617__JN798211.1,AFD01602__JN798204.1,ABV71710__EU175872.1,AAA66612__M20036.1,AEX38011__JQ037753.1,AEX30511__JN831651.1,AEQ76796__JF504699.1,AEP95278__JN202450.1,AEO37417__JF429834.1,AEM37643__JN420372.1,AEM37606__JN420365.1,AEM37593__JN420361.1,ACT09660__GQ200736.1,ADP36995__HQ223038.1,AAD13755__AF085716.1,ADD17085__GU226971.1,ADF32027__GU938300.1,ADK34009__HM145750.1,AAR26464__AY388617.1,AAR07954__AY349010.1,AAC40229__U44978.1,AAA83224__U22967.1,AAA74973__U26342.1,AAC03775__AF043303.1,ADB20207__GQ387499.1,ADD22705__GU214704.1,ACD37375__EU659111.1,ABY67706__EU200677.1,ABY67682__EU200669.1,AAO32086__AY186198.1,AAN03856__AF513852.1,AAL09673__AF406967.1,AAL09671__AF406966.1,AAL55416__AY064475.1,AAF61212__AF221122.1,ACH81927__EU918736.1,ACL31580__FJ214110.1,ABI16638__DQ813647.1,ABC69727__DQ335247.1,CAA66227__X97629.1,CAA25689__X01457.1,AIZ50117__KP120516.1,AIE58040__KM035804.1,AGW95844__KC876004.1,AAC40694__AF036710.1
ACT09660__GQ200736.1,0.807314,0.812940,0.775967,0.790349,0.851138,0.808720,0.818830,0.810127,0.811533,0.810127,0.853354,0.856474,0.804314,0.776335,0.757576,0.823349,0.829971,0.848674,0.854914,0.861154,0.865835,0.839150,0.853354,0.856474,0.854914,0.851794,0.857143,0.756923,0.785358,0.839525,0.751543,0.811533,0.787009,0.873089,0.793103,0.759434,0.874214,0.858034,0.798875,0.841615,0.842679,0.799270,0.808720,0.800281,0.766369,0.748397,0.780612,0.819346,0.811533,0.847985,0.858034,0.848674,0.828411,0.808720,0.819672,0.810127,0.876672,0.824477,0.840376,0.865060,0.768142,0.851794,0.808720,0.819200,0.829921,0.808642,0.818898,0.745098,0.811533,0.807813,0.803598,0.785607,0.805907,0.738024,0.806597,0.810811,0.811012,0.801688,0.808720,0.822785,0.808720,0.842105,0.828411,0.814346,0.742400,0.850234,0.815752,0.756289,0.748494,0.820513,0.781297,0.862712,0.758671,0.794603,0.754573,0.859843,0.797601,0.703333,0.797468,0.810127,0.000000,0.817610,0.736066,0.716150,0.786451,0.825598,0.734426,0.775801,0.829305,0.762360,0.777293,0.737520,0.789298,0.828530,0.841317,0.748428,0.762270,0.752266,0.726400,0.714286,0.776536,0.745156,0.780381,0.819970,0.811533,0.739130,0.805907,0.866129,0.834821,0.752577,0.783002,0.824089,0.834575
ADP36995__HQ223038.1,0.603774,0.679245,0.800407,0.608985,0.828371,0.685535,0.627358,0.632075,0.630503,0.625786,0.836478,0.838050,0.522013,0.836478,0.827751,0.613208,0.812893,0.834906,0.836478,0.839623,0.839623,0.823899,0.830189,0.838050,0.831761,0.842767,0.818487,0.838050,0.820300,0.834906,0.816038,0.594340,0.842767,0.896226,0.625786,0.853774,0.943396,0.833333,0.690252,0.820755,0.827044,0.770073,0.602201,0.542453,0.844340,0.826923,0.770408,0.567610,0.540881,0.822344,0.833333,0.838050,0.482704,0.632075,0.816393,0.577044,0.894654,0.830918,0.822327,0.795181,0.810619,0.842767,0.588050,0.820800,0.817323,0.577044,0.193701,0.838050,0.614780,0.610063,0.641509,0.630503,0.627358,0.823899,0.652516,0.567610,0.632075,0.641509,0.632075,0.545597,0.581761,0.833333,0.638365,0.606918,0.832000,0.839623,0.588050,0.849057,0.845912,0.880503,0.863208,0.833898,0.853774,0.635220,0.852201,0.840945,0.633648,0.818333,0.567610,0.573899,0.817610,0.000000,0.819672,0.817292,0.844340,0.617925,0.814754,0.800712,0.811321,0.827751,0.839623,0.832528,0.822742,0.806604,0.817610,0.844340,0.842767,0.830189,0.832000,0.834906,0.802607,0.814465,0.842767,0.616352,0.577044,0.826087,0.680818,0.843548,0.798742,0.809278,0.830018,0.800317,0.814465
AAD13755__AF085716.1,0.806557,0.809836,0.780041,0.821963,0.823117,0.804918,0.796721,0.800000,0.808197,0.803279,0.844262,0.840984,0.827869,0.740984,0.542623,0.816393,0.809836,0.836066,0.840984,0.844262,0.844262,0.814754,0.836066,0.824590,0.840984,0.845902,0.845378,0.757377,0.730449,0.804918,0.532787,0.796721,0.726230,0.883607,0.808197,0.757377,0.880328,0.840984,0.796721,0.809836,0.809836,0.791971,0.803279,0.814754,0.749180,0.437705,0.742347,0.818033,0.804918,0.853480,0.837705,0.840984,0.809836,0.803279,0.796721,0.804918,0.877049,0.806557,0.809836,0.828916,0.692035,0.837705,0.806557,0.796721,0.795082,0.813115,0.822951,0.745902,0.806557,0.811475,0.813115,0.809836,0.801639,0.749180,0.809836,0.813115,0.813115,0.808197,0.808197,0.800000,0.795082,0.793443,0.809836,0.804918,0.740984,0.840984,0.809836,0.775410,0.752459,0.811475,0.778689,0.847458,0.754098,0.804918,0.767213,0.854098,0.809836,0.398333,0.803279,0.804918,0.736066,0.819672,0.000000,0.511475,0.762295,0.806557,0.101639,0.681495,0.793443,0.536066,0.759016,0.437705,0.730769,0.814754,0.791803,0.755738,0.759016,0.531148,0.450820,0.763934,0.770950,0.777049,0.755738,0.811475,0.803279,0.445902,0.804918,0.845902,0.791803,0.699313,0.773960,0.806557,0.793443
ADD17085__GU226971.1,0.799347,0.812398,0.792261,0.803661,0.833625,0.812398,0.809135,0.800979,0.794454,0.800979,0.835237,0.833605,0.812398,0.760196,0.592170,0.797716,0.804241,0.838499,0.840131,0.840131,0.845024,0.799347,0.835237,0.825449,0.838499,0.835237,0.843697,0.755302,0.773710,0.802610,0.557912,0.789560,0.721044,0.885808,0.818923,0.760196,0.882545,0.835237,0.800979,0.809135,0.812398,0.777372,0.786297,0.800979,0.752039,0.487765,0.734694,0.800979,0.797716,0.835165,0.841762,0.833605,0.799347,0.799347,0.800000,0.799347,0.884176,0.800979,0.812398,0.812048,0.695575,0.835237,0.800979,0.800979,0.807504,0.810767,0.831974,0.753670,0.797716,0.812398,0.822186,0.817292,0.812398,0.742251,0.810767,0.789560,0.809135,0.812398,0.822186,0.809135,0.800979,0.807504,0.797716,0.810767,0.732463,0.833605,0.805873,0.769984,0.753670,0.809135,0.778140,0.844068,0.748777,0.814029,0.763458,0.854812,0.812398,0.500000,0.799347,0.787928,0.716150,0.817292,0.511475,0.000000,0.765090,0.812398,0.518033,0.688612,0.802610,0.597064,0.755302,0.499184,0.752508,0.807504,0.802610,0.745514,0.758564,0.575856,0.500816,0.753670,0.770950,0.773246,0.783034,0.827080,0.797716,0.499184,0.791191,0.848287,0.805873,0.721649,0.784810,0.802610,0.797716
ADF32027__GU938300.1,0.824742,0.839470,0.810591,0.828619,0.854641,0.839470,0.839470,0.832106,0.830633,0.832106,0.854914,0.848674,0.850539,0.795287,0.754386,0.840246,0.818851,0.861154,0.850234,0.854914,0.851794,0.843703,0.862715,0.853354,0.851794,0.854914,0.848739,0.703077,0.792013,0.830609,0.763889,0.836524,0.744713,0.877676,0.833583,0.694969,0.838050,0.861154,0.836524,0.847826,0.845794,0.817518,0.837997,0.837997,0.794643,0.770833,0.788265,0.829161,0.833579,0.849817,0.853354,0.856474,0.815906,0.826215,0.839344,0.833579,0.882615,0.845411,0.846635,0.840964,0.769912,0.858034,0.827688,0.838400,0.844094,0.845679,0.847244,0.696833,0.832106,0.837500,0.842579,0.839580,0.821797,0.790419,0.836582,0.836524,0.837798,0.832106,0.833579,0.826215,0.837997,0.848120,0.848306,0.839470,0.744000,0.853354,0.821797,0.699686,0.709337,0.767722,0.748115,0.857627,0.711340,0.833583,0.695122,0.848819,0.836582,0.750000,0.815906,0.837997,0.786451,0.844340,0.762295,0.765090,0.000000,0.839470,0.775410,0.779359,0.842900,0.754386,0.802651,0.771337,0.787625,0.821797,0.850299,0.676101,0.697853,0.783988,0.769600,0.752688,0.780261,0.789866,0.818851,0.844175,0.842415,0.772947,0.821797,0.862903,0.834821,0.761168,0.826401,0.803487,0.840537
ADK34009__HM145750.1,0.671642,0.684080,0.794297,0.617304,0.826620,0.685323,0.649073,0.676730,0.639077,0.670398,0.847114,0.839314,0.591680,0.815296,0.805423,0.615975,0.806916,0.836193,0.834633,0.843994,0.842434,0.842185,0.831513,0.850234,0.848674,0.843994,0.835294,0.836923,0.813644,0.836553,0.811728,0.656716,0.821752,0.903670,0.650675,0.831761,0.924528,0.840874,0.680348,0.829193,0.822430,0.770073,0.642409,0.652956,0.815476,0.806090,0.780612,0.651494,0.651458,0.836996,0.842434,0.839314,0.641161,0.664345,0.822951,0.626963,0.893016,0.818035,0.826291,0.800000,0.789381,0.842434,0.645729,0.817600,0.823622,0.589506,0.625197,0.832579,0.284794,0.242188,0.647676,0.647676,0.687811,0.817365,0.670165,0.651494,0.656250,0.699875,0.682451,0.632959,0.614035,0.827068,0.636111,0.115237,0.806400,0.839314,0.672886,0.827044,0.832831,0.883861,0.853695,0.840678,0.838150,0.659670,0.827744,0.851969,0.656672,0.801667,0.625935,0.636822,0.825598,0.617925,0.806557,0.812398,0.839470,0.000000,0.800000,0.802491,0.806647,0.813397,0.822416,0.806763,0.806020,0.806916,0.823353,0.823899,0.831288,0.820242,0.820800,0.820276,0.815642,0.801788,0.828697,0.116490,0.635659,0.805153,0.705224,0.848387,0.809524,0.798969,0.822785,0.792393,0.813711
AAR26464__AY388617.1,0.804918,0.814754,0.782077,0.818636,0.824869,0.813115,0.795082,0.793443,0.801639,0.803279,0.836066,0.836066,0.826230,0.737705,0.560656,0.819672,0.821311,0.832787,0.839344,0.837705,0.844262,0.821311,0.834426,0.818033,0.842623,0.842623,0.842017,0.760656,0.730449,0.801639,0.536066,0.803279,0.729508,0.877049,0.808197,0.757377,0.883607,0.836066,0.793443,0.808197,0.811475,0.781022,0.808197,0.814754,0.744262,0.454098,0.742347,0.811475,0.798361,0.846154,0.840984,0.834426,0.808197,0.806557,0.813115,0.806557,0.875410,0.809836,0.811475,0.836145,0.693805,0.836066,0.791803,0.803279,0.801639,0.814754,0.814754,0.747541,0.801639,0.804918,0.811475,0.818033,0.804918,0.757377,0.811475,0.814754,0.819672,0.819672,0.811475,0.793443,0.793443,0.801639,0.808197,0.804918,0.745902,0.844262,0.800000,0.770492,0.752459,0.803279,0.780328,0.849153,0.757377,0.801639,0.759016,0.854098,0.814754,0.385000,0.786885,0.793443,0.734426,0.814754,0.101639,0.518033,0.775410,0.800000,0.000000,0.674377,0.803279,0.542623,0.740984,0.440984,0.729097,0.826230,0.800000,0.752459,0.762295,0.534426,0.459016,0.765574,0.772812,0.772131,0.750820,0.806557,0.801639,0.450820,0.801639,0.847541,0.795082,0.692440,0.779385,0.801639,0.798361
AAR07954__AY349010.1,0.813167,0.782918,0.800407,0.809609,0.834520,0.781139,0.804270,0.804270,0.800712,0.804270,0.825623,0.843416,0.795374,0.766904,0.704626,0.797153,0.804270,0.832740,0.832740,0.834520,0.846975,0.811388,0.836299,0.829181,0.838078,0.841637,0.836299,0.765125,0.752669,0.813167,0.656584,0.798932,0.761566,0.868327,0.804270,0.763345,0.889680,0.827402,0.802491,0.813167,0.802491,0.784672,0.797153,0.786477,0.752669,0.672598,0.772959,0.811388,0.791815,0.853480,0.829181,0.836299,0.811388,0.800712,0.806050,0.795374,0.880783,0.798932,0.800712,0.812048,0.450178,0.830961,0.811388,0.804270,0.800712,0.797153,0.806050,0.750890,0.802491,0.802491,0.813167,0.814947,0.804270,0.798932,0.807829,0.802491,0.809609,0.814947,0.809609,0.793594,0.800712,0.814947,0.786477,0.798932,0.745552,0.839858,0.786477,0.782918,0.761566,0.822064,0.774021,0.843416,0.774021,0.804270,0.758007,0.827402,0.807829,0.692171,0.800712,0.790036,0.775801,0.800712,0.681495,0.688612,0.779359,0.802491,0.674377,0.000000,0.802491,0.693950,0.765125,0.660142,0.758007,0.809609,0.797153,0.765125,0.763345,0.670819,0.681495,0.775801,0.798883,0.786477,0.779359,0.797153,0.781139,0.667260,0.807829,0.843416,0.814947,0.745552,0.801085,0.784698,0.811388
AAC40229__U44978.1,0.827795,0.818731,0.600815,0.816972,0.810858,0.815710,0.812689,0.808157,0.838369,0.839879,0.819033,0.806552,0.822804,0.835347,0.805423,0.834101,0.833837,0.804992,0.803432,0.817473,0.819033,0.619120,0.819033,0.819033,0.812793,0.815913,0.811765,0.835385,0.820300,0.619335,0.807099,0.814199,0.826284,0.905199,0.817221,0.845912,0.938679,0.815913,0.836858,0.618012,0.615265,0.478102,0.826284,0.794562,0.815710,0.801282,0.507653,0.827795,0.799094,0.809524,0.801872,0.815913,0.830816,0.824773,0.593443,0.820242,0.898792,0.607085,0.613459,0.573494,0.789381,0.820593,0.824773,0.548800,0.325984,0.817901,0.811024,0.836858,0.790030,0.792188,0.832326,0.818731,0.802115,0.820242,0.812689,0.826284,0.814199,0.824773,0.830816,0.820242,0.812689,0.623867,0.820242,0.800604,0.801600,0.806552,0.821752,0.844340,0.850453,0.888218,0.854985,0.816949,0.841390,0.808157,0.830793,0.833071,0.818731,0.803333,0.806647,0.809668,0.829305,0.811321,0.793443,0.802610,0.842900,0.806647,0.803279,0.802491,0.000000,0.797448,0.824773,0.793881,0.819398,0.835347,0.350453,0.838050,0.848160,0.814199,0.792000,0.826421,0.824953,0.839879,0.845921,0.809380,0.802115,0.792271,0.832326,0.825806,0.321752,0.816151,0.819168,0.835182,0.297583
AAA83224__U22967.1,0.816587,0.803828,0.788187,0.815308,0.837128,0.805423,0.813397,0.813397,0.807018,0.805423,0.853270,0.848485,0.830941,0.768740,0.103668,0.822967,0.821372,0.846890,0.854864,0.856459,0.853270,0.791069,0.848485,0.850080,0.854864,0.851675,0.848739,0.770335,0.755408,0.800638,0.577352,0.813397,0.736842,0.881978,0.805423,0.759171,0.881978,0.850080,0.799043,0.805423,0.816587,0.773723,0.810207,0.819777,0.770335,0.578526,0.732143,0.813397,0.808612,0.849817,0.848485,0.842105,0.810207,0.803828,0.796721,0.807018,0.880383,0.803543,0.807018,0.814458,0.700885,0.851675,0.808612,0.809600,0.805423,0.818182,0.830941,0.759171,0.799043,0.807018,0.808612,0.814992,0.799043,0.765550,0.805423,0.818182,0.808612,0.810207,0.805423,0.816587,0.805423,0.811802,0.795853,0.799043,0.742400,0.848485,0.821372,0.755981,0.749601,0.819777,0.776715,0.844068,0.743222,0.803828,0.760766,0.854864,0.810207,0.560000,0.808612,0.813397,0.762360,0.827751,0.536066,0.597064,0.754386,0.813397,0.542623,0.693950,0.797448,0.000000,0.767145,0.579710,0.759197,0.819777,0.800638,0.749601,0.760766,0.580542,0.590400,0.775120,0.787709,0.795853,0.775120,0.814992,0.797448,0.571659,0.791069,0.853226,0.802233,0.740550,0.793852,0.813397,0.802233
AAA74973__U26342.1,0.834061,0.822416,0.771894,0.810316,0.828371,0.818049,0.838428,0.828239,0.819505,0.809316,0.854914,0.847114,0.847458,0.138282,0.778309,0.843318,0.832606,0.856474,0.858034,0.850234,0.854914,0.837633,0.861154,0.853354,0.861154,0.853354,0.858824,0.803077,0.775374,0.838039,0.770062,0.820961,0.773414,0.853211,0.838081,0.803459,0.910377,0.856474,0.820961,0.830745,0.827103,0.791971,0.819505,0.826783,0.339286,0.759615,0.775510,0.822416,0.828239,0.849817,0.853354,0.853354,0.835517,0.822416,0.818033,0.815138,0.867756,0.818035,0.830986,0.828916,0.757522,0.859594,0.825328,0.822400,0.834646,0.828704,0.847244,0.794872,0.812227,0.815625,0.841079,0.836582,0.831150,0.781437,0.835082,0.820961,0.845238,0.844250,0.842795,0.829694,0.835517,0.837594,0.839884,0.828239,0.769600,0.853354,0.826783,0.803459,0.792169,0.856712,0.815988,0.852542,0.799127,0.829085,0.788110,0.859843,0.847076,0.753333,0.825328,0.819505,0.777293,0.839623,0.759016,0.755302,0.802651,0.822416,0.740984,0.765125,0.824773,0.767145,0.000000,0.761675,0.795987,0.839884,0.844311,0.789308,0.789877,0.767372,0.752000,0.754224,0.791434,0.603577,0.251830,0.842663,0.835517,0.747182,0.818049,0.859677,0.839286,0.761168,0.792043,0.833597,0.847988
AAC03775__AF043303.1,0.818035,0.808374,0.780041,0.821963,0.842382,0.808374,0.797101,0.800322,0.809984,0.814815,0.850242,0.843800,0.834138,0.763285,0.589372,0.827697,0.816425,0.842190,0.847021,0.832528,0.845411,0.806763,0.848631,0.842190,0.847021,0.848631,0.845378,0.752013,0.748752,0.790660,0.468599,0.808374,0.731079,0.884058,0.814815,0.768116,0.882448,0.835749,0.800322,0.797101,0.801932,0.751825,0.806763,0.818035,0.750403,0.117552,0.732143,0.824477,0.809984,0.846154,0.848631,0.843800,0.816425,0.818035,0.798361,0.808374,0.863124,0.790660,0.808374,0.807229,0.688496,0.851852,0.803543,0.809984,0.793881,0.813205,0.824477,0.758454,0.809984,0.827697,0.813205,0.824477,0.814815,0.764895,0.813205,0.821256,0.808374,0.818035,0.809984,0.818035,0.816425,0.803543,0.816425,0.814815,0.747182,0.850242,0.809984,0.774557,0.774557,0.822866,0.785829,0.847458,0.753623,0.818035,0.758454,0.856683,0.808374,0.451667,0.814815,0.818035,0.737520,0.832528,0.437705,0.499184,0.771337,0.806763,0.440984,0.660142,0.793881,0.579710,0.761675,0.000000,0.750836,0.816425,0.798712,0.760064,0.763285,0.487923,0.152979,0.755233,0.750466,0.784219,0.766506,0.822866,0.798712,0.114332,0.800322,0.850000,0.787440,0.702749,0.781193,0.811594,0.797101
ADB20207__GQ387499.1,0.794314,0.809365,0.784114,0.834448,0.851138,0.812709,0.817726,0.817726,0.816054,0.817726,0.849498,0.846154,0.826087,0.769231,0.759197,0.826087,0.812709,0.844482,0.846154,0.857860,0.854515,0.822742,0.842809,0.851171,0.856187,0.852843,0.863866,0.774247,0.150502,0.826087,0.782609,0.819398,0.463211,0.901338,0.821070,0.779264,0.886288,0.844482,0.802676,0.817726,0.826087,0.799270,0.816054,0.812709,0.784281,0.750836,0.778061,0.814381,0.807692,0.860806,0.847826,0.841137,0.816054,0.831104,0.822742,0.816054,0.887960,0.821070,0.814381,0.845783,0.784071,0.856187,0.816054,0.811037,0.844482,0.816054,0.809365,0.787625,0.822742,0.822742,0.817726,0.826087,0.812709,0.780936,0.829431,0.811037,0.824415,0.834448,0.819398,0.816054,0.826087,0.816054,0.827759,0.819398,0.742475,0.849498,0.814381,0.790970,0.750836,0.837793,0.797659,0.861017,0.790970,0.821070,0.787625,0.846154,0.824415,0.770903,0.799331,0.806020,0.789298,0.822742,0.730769,0.752508,0.787625,0.806020,0.729097,0.758007,0.819398,0.759197,0.795987,0.750836,0.000000,0.812709,0.822742,0.772575,0.784281,0.759197,0.752508,0.787625,0.668529,0.804348,0.797659,0.812709,0.812709,0.742475,0.804348,0.859532,0.826087,0.738832,0.759494,0.792642,0.827759
ADD22705__GU214704.1,0.798271,0.805476,0.806517,0.798669,0.845884,0.799712,0.814121,0.806916,0.817003,0.818444,0.845554,0.840874,0.795069,0.828283,0.819777,0.804916,0.031700,0.847114,0.842434,0.854914,0.851794,0.825493,0.848674,0.850234,0.854914,0.848674,0.843697,0.820000,0.815308,0.829123,0.811728,0.793948,0.824773,0.892966,0.811094,0.828616,0.935535,0.848674,0.806916,0.835404,0.828660,0.806569,0.785303,0.791066,0.815476,0.823718,0.801020,0.795389,0.805476,0.851648,0.850234,0.845554,0.819885,0.811239,0.824590,0.808357,0.890045,0.835749,0.851330,0.828916,0.824779,0.842434,0.806916,0.836800,0.833071,0.811728,0.806299,0.832579,0.804035,0.804688,0.808096,0.817091,0.798271,0.832335,0.809595,0.804035,0.811012,0.804035,0.818444,0.801153,0.791066,0.842105,0.812680,0.804035,0.809600,0.851794,0.802594,0.825472,0.825301,0.888386,0.850679,0.842373,0.828035,0.808096,0.835366,0.845669,0.805097,0.820000,0.815562,0.801153,0.828530,0.806604,0.814754,0.807504,0.821797,0.806916,0.826230,0.809609,0.835347,0.819777,0.839884,0.816425,0.812709,0.000000,0.838323,0.816038,0.825153,0.827795,0.811200,0.821813,0.811918,0.821162,0.844802,0.809380,0.806916,0.819646,0.817003,0.854839,0.842262,0.809278,0.799277,0.572108,0.833085
ACD37375__EU659111.1,0.815868,0.802395,0.602851,0.798669,0.816112,0.814371,0.818862,0.818862,0.838323,0.841317,0.826833,0.828393,0.812018,0.850299,0.803828,0.821813,0.835329,0.825273,0.826833,0.814353,0.829953,0.626707,0.825273,0.825273,0.823713,0.826833,0.816807,0.849231,0.823627,0.625749,0.804012,0.805389,0.850453,0.903670,0.812594,0.850629,0.935535,0.819033,0.838323,0.627329,0.604361,0.496350,0.826347,0.806886,0.838323,0.790064,0.528061,0.836826,0.803892,0.809524,0.823713,0.825273,0.814371,0.826347,0.614754,0.818862,0.887725,0.613527,0.619718,0.592771,0.792920,0.822153,0.824850,0.555200,0.321260,0.816358,0.826772,0.841629,0.811377,0.809375,0.815592,0.823088,0.806886,0.824850,0.821589,0.839820,0.814371,0.817365,0.820359,0.811377,0.815868,0.631579,0.824850,0.814371,0.822400,0.823713,0.818862,0.849057,0.846386,0.883861,0.861237,0.822034,0.836826,0.811094,0.850610,0.828346,0.817091,0.798333,0.818862,0.814371,0.841317,0.817610,0.791803,0.802610,0.850299,0.823353,0.800000,0.797153,0.350453,0.800638,0.844311,0.798712,0.822742,0.838323,0.000000,0.845912,0.852761,0.815710,0.793600,0.831029,0.824953,0.850299,0.847305,0.824508,0.818862,0.800322,0.830838,0.830645,0.281437,0.814433,0.817360,0.817750,0.211078
ABY67706__EU200677.1,0.825472,0.828616,0.808554,0.835275,0.847636,0.827044,0.820755,0.819182,0.819182,0.812893,0.855346,0.844340,0.842767,0.790881,0.749601,0.836478,0.812893,0.844340,0.852201,0.853774,0.849057,0.831761,0.852201,0.853774,0.856918,0.858491,0.848739,0.361635,0.778702,0.828616,0.746855,0.838050,0.784591,0.886792,0.814465,0.132075,0.463836,0.858491,0.831761,0.836478,0.831761,0.795620,0.828616,0.833333,0.786164,0.761218,0.793367,0.830189,0.827044,0.853480,0.863208,0.852201,0.816038,0.827044,0.822951,0.833333,0.886792,0.819646,0.839623,0.819277,0.761062,0.856918,0.820755,0.833600,0.851969,0.844340,0.840945,0.455975,0.817610,0.822327,0.827044,0.828616,0.814465,0.789308,0.822327,0.819182,0.827044,0.816038,0.820755,0.830189,0.823899,0.827044,0.836478,0.817610,0.748800,0.861635,0.822327,0.091195,0.490566,0.605346,0.545597,0.850847,0.564465,0.819182,0.327044,0.859843,0.820755,0.745000,0.831761,0.825472,0.748428,0.844340,0.755738,0.745514,0.676101,0.823899,0.752459,0.765125,0.838050,0.749601,0.789308,0.760064,0.772575,0.816038,0.845912,0.000000,0.331761,0.762579,0.766400,0.759434,0.769088,0.792453,0.797170,0.816038,0.831761,0.755233,0.822327,0.856452,0.847484,0.728522,0.797468,0.822504,0.853774
ABY67682__EU200669.1,0.826687,0.826687,0.812627,0.823627,0.845884,0.828221,0.825153,0.826687,0.819018,0.815951,0.850234,0.862715,0.850539,0.785276,0.752791,0.846390,0.823620,0.853354,0.851794,0.861154,0.861154,0.837423,0.853354,0.853354,0.856474,0.850234,0.855462,0.320000,0.787022,0.829755,0.763889,0.831288,0.757669,0.877301,0.832822,0.382075,0.632075,0.854914,0.834356,0.844720,0.836449,0.802920,0.822086,0.823620,0.788344,0.761218,0.803571,0.825153,0.829755,0.853480,0.856474,0.858034,0.823620,0.828221,0.827869,0.834356,0.883436,0.829308,0.840376,0.831325,0.759292,0.858034,0.828221,0.836800,0.859843,0.842593,0.853543,0.444785,0.826687,0.840625,0.835890,0.838957,0.822086,0.789877,0.834356,0.817485,0.835890,0.829755,0.829755,0.829755,0.831288,0.837423,0.837423,0.834356,0.758400,0.856474,0.825153,0.391509,0.458589,0.602761,0.544479,0.850847,0.570552,0.837423,0.246933,0.869291,0.832822,0.751667,0.837423,0.826687,0.762270,0.842767,0.759016,0.758564,0.697853,0.831288,0.762295,0.763345,0.848160,0.760766,0.789877,0.763285,0.784281,0.825153,0.852761,0.331761,0.000000,0.773006,0.766400,0.766513,0.769088,0.783742,0.806748,0.838957,0.823620,0.758454,0.826687,0.867742,0.846626,0.714777,0.804702,0.814580,0.849693
AAO32086__AY186198.1,0.833837,0.821752,0.780041,0.815308,0.833625,0.820242,0.814199,0.814199,0.811178,0.820242,0.859594,0.856474,0.824345,0.770393,0.582137,0.824885,0.809668,0.853354,0.856474,0.850234,0.859594,0.827011,0.851794,0.856474,0.858034,0.853354,0.845378,0.769231,0.757072,0.812689,0.416667,0.814199,0.758308,0.873089,0.820242,0.772013,0.888365,0.850234,0.808157,0.815217,0.816199,0.770073,0.806647,0.811178,0.759819,0.487179,0.732143,0.823263,0.815710,0.851648,0.865835,0.851794,0.803625,0.817221,0.800000,0.815710,0.882175,0.809984,0.816901,0.824096,0.695575,0.859594,0.814199,0.808000,0.806299,0.825617,0.833071,0.770393,0.809668,0.814063,0.811178,0.823263,0.809668,0.773414,0.821752,0.835347,0.817221,0.811178,0.821752,0.808157,0.817221,0.817221,0.818731,0.809668,0.734400,0.854914,0.812689,0.765723,0.773414,0.830816,0.793051,0.850847,0.767372,0.821752,0.766768,0.861417,0.812689,0.528333,0.818731,0.818731,0.752266,0.830189,0.531148,0.575856,0.783988,0.820242,0.534426,0.670819,0.814199,0.580542,0.767372,0.487923,0.759197,0.827795,0.815710,0.762579,0.773006,0.000000,0.492800,0.764977,0.763501,0.787009,0.779456,0.821483,0.814199,0.481481,0.802115,0.853226,0.808157,0.711340,0.781193,0.809826,0.812689
