species,ALA40028,ANO39503,YP_009259490,ANM72090,YP_009256211,YP_009186840,YP_009241376,BAU88511,AGF85783,AAM93275,AAF61213,AAB95451,ADI60256,ADI60252,YP_009229908,AME15910,AME15905,YP_009227290,YP_009215301,ALR74754,Q90185,BAS32608,AKG54800,AIE58040,BAR72999,YP_009130650,YP_009154712,YP_009134732,AIF74198,AJI02597,YP_227600,NP_694834,NP_051020,AIT71975,P27454,AIZ50117,AID57413,AIY27459,AII82250,AIT18928,AIC77176,YP_002887625,AES86015,AEI99170,AEI99166,ADM26648,YP_002916059,ACR15778,ACR15767,ACJ38931,ACF94533,ABK00521,YP_271915,AAU88153,AAG10007,YP_004678720,YP_009010974,AHK26987,AHK26969,AHA86835,YP_008658568,YP_008766862,AGW95844,AGW23423,AGS15085,AGS15077,AGS15053,AGS15039,AGK45548,AGL09957,AGL09956,YP_007003823,AFV48069,AFK85003,YP_164339,NP_874381,NP_694838,NP_694843,YP_006589928,AFH96872,AFK91980,AFD01617,AFC75858,ABV71710,AAA66612,AEX38011,AEX30511,AEQ76796,AEP95278,AEO37421,AEO37417,AEM37643,AEM37606,AEM37593,ACT09660,ADP36995,AAL91012,AAD13755,ADN44566,ADD17085,ADF32027,ADK34009,AAR26464,AAR07954,AAC40229,AAA83224,AAA74973,AAC03775,ADB20207,ADD22705,ACD37375,ABY67706,ABY67682,AAO32086,AAN03856,AAN03854,AAL09673,AAL09671,AAD27758,AAA67108,AAY45700,AAN41665,AAL55416,AAT46336,AAF61212,AAC58044,AAA83229,AAA69566,AAA66866,ACI01073,ACH81927,ACL31580,ABI16638,ABC69727,ABB76814,CAA66227,CAA25689,AIQ82699,ACV52075,U34255,M81888,U34256,AAC40694
AEO37417,0.843994,0.820242,0.685157,0.826955,0.886057,0.804348,0.816199,0.632684,0.623688,0.806597,0.832084,0.820513,0.616192,0.616192,0.625187,0.839314,0.837754,0.628186,0.670165,0.809836,0.886057,0.821589,0.625187,0.801085,0.821256,0.809077,0.815929,0.877375,0.826620,0.883058,0.883681,0.917541,0.873606,0.902549,0.881559,0.805842,0.840874,0.206897,0.641679,0.796800,0.793701,0.881387,0.617284,0.625187,0.626772,0.838612,0.631184,0.618750,0.620313,0.626563,0.843137,0.835596,0.894646,0.843137,0.898051,0.893553,0.109445,0.172414,0.193403,0.833583,0.872727,0.887681,0.797147,0.882883,0.118441,0.092954,0.089955,0.184408,0.820090,0.616192,0.626687,0.907942,0.825564,0.638681,0.893553,0.901887,0.910045,0.876761,0.899550,0.638681,0.884404,0.838855,0.872420,0.864253,0.840678,0.853073,0.212894,0.833841,0.839370,0.047976,0.000000,0.805000,0.628186,0.632684,0.797601,0.633648,0.811094,0.809836,0.825472,0.812398,0.836582,0.656672,0.814754,0.807829,0.818731,0.810207,0.847076,0.808374,0.824415,0.805097,0.817091,0.820755,0.832822,0.812689,0.801600,0.815409,0.834101,0.797020,0.810594,0.805097,0.638498,0.892054,0.809595,0.811897,0.851574,0.812199,0.816587,0.800600,0.811094,0.913043,0.649017,0.644678,0.814815,0.673163,0.807018,0.846774,0.806597,0.872566,0.890390,0.806597,0.809595,0.808096,0.809595
AEM37643,0.836667,0.745000,0.791667,0.760000,0.908333,0.801667,0.810000,0.801667,0.815000,0.803333,0.740000,0.451667,0.805000,0.803333,0.785000,0.840000,0.843333,0.793333,0.801667,0.793333,0.876667,0.798333,0.791667,0.763110,0.803333,0.806667,0.700885,0.887737,0.831874,0.875000,0.883681,0.891667,0.892193,0.903333,0.870000,0.713058,0.835000,0.806667,0.800000,0.786667,0.806667,0.910584,0.805000,0.798333,0.816667,0.751667,0.806667,0.811667,0.816667,0.813333,0.756667,0.756667,0.894646,0.758333,0.903333,0.900000,0.815000,0.810000,0.810000,0.740000,0.872727,0.891304,0.798333,0.898333,0.808333,0.813333,0.806667,0.805000,0.803333,0.803333,0.803333,0.906137,0.796667,0.803333,0.903333,0.890566,0.896667,0.885563,0.896667,0.798333,0.904587,0.761667,0.878049,0.785000,0.840678,0.746667,0.796667,0.738333,0.848333,0.810000,0.805000,0.000000,0.790000,0.791667,0.703333,0.818333,0.750000,0.398333,0.750000,0.500000,0.750000,0.801667,0.385000,0.692171,0.803333,0.560000,0.753333,0.451667,0.770903,0.820000,0.798333,0.745000,0.751667,0.528333,0.478333,0.455000,0.763333,0.750466,0.463333,0.803333,0.803333,0.886667,0.750000,0.441667,0.750000,0.440000,0.568333,0.800000,0.748333,0.883333,0.800000,0.800000,0.453333,0.788333,0.563333,0.840000,0.801667,0.890265,0.903333,0.806667,0.808333,0.805000,0.800000
AEM37606,0.829953,0.824773,0.711970,0.810316,0.905744,0.821429,0.813084,0.511920,0.568123,0.828869,0.827381,0.791667,0.550498,0.549075,0.565272,0.828393,0.831513,0.641161,0.612813,0.811475,0.902743,0.835067,0.363874,0.819168,0.824477,0.807512,0.803540,0.898100,0.842382,0.898862,0.895833,0.908488,0.875465,0.914667,0.899002,0.817869,0.828393,0.608696,0.532663,0.816000,0.823622,0.875912,0.325617,0.549075,0.574803,0.829563,0.631443,0.585938,0.585938,0.585938,0.834087,0.831071,0.903282,0.832579,0.908854,0.901345,0.620690,0.613193,0.668329,0.823353,0.868687,0.889493,0.793978,0.908408,0.635682,0.630952,0.670823,0.642061,0.820175,0.554307,0.529015,0.886282,0.819549,0.654167,0.909677,0.900000,0.903054,0.894366,0.896053,0.529925,0.893578,0.825301,0.893058,0.849170,0.838983,0.832370,0.613193,0.839939,0.844094,0.631184,0.628186,0.790000,0.000000,0.344262,0.797468,0.567610,0.804769,0.803279,0.845912,0.799347,0.815906,0.625935,0.786885,0.800712,0.806647,0.808612,0.825328,0.814815,0.799331,0.815562,0.818862,0.831761,0.837423,0.818731,0.812800,0.810594,0.812596,0.802607,0.804173,0.830791,0.572770,0.901146,0.798808,0.803859,0.830161,0.792937,0.808612,0.830791,0.803279,0.904225,0.579425,0.484496,0.801932,0.716958,0.810207,0.843548,0.816964,0.897345,0.902402,0.813988,0.814371,0.813988,0.821162
AEM37593,0.840874,0.817221,0.697352,0.803661,0.905744,0.813665,0.814642,0.517024,0.575835,0.816964,0.818452,0.810897,0.578947,0.578947,0.550063,0.831513,0.843994,0.639842,0.628134,0.795082,0.901639,0.833581,0.390052,0.815552,0.821256,0.805947,0.808850,0.898100,0.824869,0.903919,0.883681,0.907162,0.882900,0.904000,0.906683,0.819588,0.836193,0.638681,0.511980,0.804800,0.807874,0.881387,0.353395,0.577525,0.584252,0.811463,0.635309,0.585938,0.590625,0.585938,0.819005,0.817496,0.892919,0.817496,0.910156,0.899851,0.640180,0.640180,0.687264,0.821856,0.860606,0.893116,0.805071,0.903904,0.656672,0.639881,0.682219,0.662953,0.812865,0.538462,0.546559,0.879061,0.822556,0.666667,0.886452,0.898113,0.903054,0.883803,0.900000,0.522068,0.871560,0.819277,0.881801,0.829563,0.845763,0.836705,0.635682,0.827744,0.842520,0.638681,0.632684,0.791667,0.344262,0.000000,0.810127,0.573899,0.815201,0.804918,0.836478,0.787928,0.837997,0.636822,0.793443,0.790036,0.809668,0.813397,0.819505,0.818035,0.806020,0.801153,0.814371,0.825472,0.826687,0.818731,0.811200,0.815409,0.798771,0.808194,0.813804,0.822469,0.585290,0.888252,0.803279,0.815113,0.816984,0.817014,0.816587,0.823856,0.804769,0.905634,0.603631,0.501292,0.808374,0.711223,0.818182,0.850000,0.808036,0.888496,0.906907,0.813988,0.802395,0.813988,0.807750
ACT09660,0.858034,0.787009,0.798875,0.782030,0.901325,0.841615,0.842679,0.808720,0.800281,0.834821,0.766369,0.748397,0.815078,0.819346,0.811533,0.853354,0.858034,0.828411,0.808720,0.819672,0.909986,0.839525,0.810127,0.783002,0.824477,0.840376,0.768142,0.908463,0.851138,0.901547,0.894097,0.907173,0.895911,0.905767,0.897328,0.752577,0.851794,0.796102,0.808720,0.819200,0.829921,0.901460,0.808642,0.813656,0.818898,0.745098,0.811533,0.809375,0.807813,0.807813,0.755656,0.751131,0.908463,0.752640,0.898734,0.904335,0.803598,0.785607,0.805907,0.738024,0.898990,0.893116,0.824089,0.899399,0.806597,0.811012,0.801688,0.808720,0.837719,0.822785,0.808720,0.904332,0.842105,0.828411,0.902954,0.888679,0.907173,0.890845,0.909986,0.815752,0.902752,0.748494,0.906191,0.781297,0.862712,0.758671,0.794603,0.754573,0.859843,0.806597,0.797601,0.703333,0.797468,0.810127,0.000000,0.817610,0.740686,0.736066,0.759434,0.716150,0.786451,0.825598,0.734426,0.775801,0.829305,0.762360,0.777293,0.737520,0.789298,0.828530,0.841317,0.748428,0.762270,0.752266,0.726400,0.735152,0.714286,0.776536,0.736758,0.842475,0.813772,0.908309,0.745156,0.733119,0.780381,0.749599,0.752791,0.845288,0.719821,0.902817,0.819970,0.811533,0.739130,0.805907,0.760766,0.866129,0.834821,0.890265,0.890390,0.836310,0.826347,0.836310,0.834575
ADP36995,0.833333,0.842767,0.690252,0.820300,0.880503,0.820755,0.827044,0.602201,0.542453,0.801887,0.844340,0.826923,0.556604,0.567610,0.540881,0.845912,0.833333,0.482704,0.632075,0.816393,0.891509,0.834906,0.577044,0.830018,0.830918,0.822327,0.810619,0.891192,0.828371,0.875786,0.888889,0.902516,0.871747,0.905660,0.886792,0.809278,0.842767,0.625786,0.588050,0.820800,0.817323,0.875912,0.577044,0.562893,0.193701,0.838050,0.614780,0.614780,0.622642,0.610063,0.831761,0.834906,0.889465,0.838050,0.877358,0.902516,0.641509,0.630503,0.627358,0.823899,0.901010,0.893116,0.800317,0.878931,0.652516,0.632075,0.641509,0.632075,0.819182,0.545597,0.581761,0.884477,0.833333,0.638365,0.896226,0.873585,0.899371,0.871479,0.902516,0.588050,0.873394,0.845912,0.870544,0.863208,0.833898,0.853774,0.635220,0.852201,0.840945,0.630503,0.633648,0.818333,0.567610,0.573899,0.817610,0.000000,0.812893,0.819672,0.852201,0.817292,0.844340,0.617925,0.814754,0.800712,0.811321,0.827751,0.839623,0.832528,0.822742,0.806604,0.817610,0.844340,0.842767,0.830189,0.832000,0.833066,0.834906,0.802607,0.831461,0.794025,0.610063,0.904088,0.814465,0.827974,0.842767,0.831461,0.826156,0.805031,0.811321,0.878931,0.616352,0.577044,0.826087,0.680818,0.826156,0.843548,0.798742,0.874336,0.882075,0.797170,0.809748,0.795597,0.814465
AAL91012,0.847114,0.806647,0.798808,0.805324,0.898659,0.836957,0.845794,0.801788,0.798808,0.840537,0.603577,0.793269,0.798808,0.798808,0.788376,0.854914,0.851794,0.807750,0.813711,0.822951,0.910581,0.830104,0.798808,0.773960,0.818035,0.827856,0.778761,0.886010,0.838879,0.889717,0.892361,0.909091,0.890335,0.903130,0.904620,0.781787,0.856474,0.800600,0.812221,0.843200,0.829921,0.903285,0.805556,0.801788,0.818898,0.805430,0.798808,0.817187,0.821875,0.817187,0.803922,0.803922,0.911917,0.803922,0.898659,0.899851,0.820090,0.803598,0.794337,0.785928,0.905051,0.893116,0.811410,0.905405,0.820090,0.806259,0.801788,0.809240,0.846498,0.824143,0.803279,0.907942,0.831579,0.813711,0.901639,0.888679,0.906110,0.889085,0.901639,0.806259,0.906422,0.802711,0.902439,0.822021,0.852542,0.789866,0.797601,0.789634,0.856693,0.808096,0.811094,0.750000,0.804769,0.815201,0.740686,0.812893,0.000000,0.772131,0.797170,0.769984,0.786885,0.798808,0.768852,0.786477,0.835347,0.786284,0.599106,0.792271,0.807692,0.818182,0.841317,0.784591,0.785276,0.783988,0.788800,0.786517,0.721966,0.754190,0.788122,0.839046,0.820031,0.895678,0.026826,0.794212,0.645306,0.794543,0.786284,0.837556,0.052161,0.889717,0.824508,0.803279,0.785829,0.798808,0.784689,0.859677,0.840537,0.884956,0.905405,0.839046,0.844311,0.840537,0.833085
AAD13755,0.840984,0.726230,0.796721,0.725458,0.895082,0.809836,0.809836,0.803279,0.814754,0.798361,0.749180,0.437705,0.816393,0.818033,0.804918,0.845902,0.837705,0.809836,0.803279,0.796721,0.901639,0.804918,0.804918,0.773960,0.806557,0.809836,0.692035,0.877375,0.823117,0.891803,0.904514,0.890164,0.888476,0.896721,0.891803,0.699313,0.837705,0.809836,0.806557,0.796721,0.795082,0.894161,0.813115,0.814754,0.822951,0.745902,0.806557,0.819672,0.808197,0.811475,0.752459,0.749180,0.896373,0.755738,0.893443,0.895082,0.813115,0.809836,0.801639,0.749180,0.880808,0.894928,0.806557,0.903279,0.809836,0.813115,0.808197,0.808197,0.788525,0.800000,0.795082,0.906137,0.793443,0.809836,0.904918,0.886792,0.908197,0.899648,0.895082,0.809836,0.882569,0.752459,0.879925,0.778689,0.847458,0.754098,0.804918,0.767213,0.854098,0.806557,0.809836,0.398333,0.803279,0.804918,0.736066,0.819672,0.772131,0.000000,0.757377,0.511475,0.762295,0.806557,0.101639,0.681495,0.793443,0.536066,0.759016,0.437705,0.730769,0.814754,0.791803,0.755738,0.759016,0.531148,0.450820,0.437705,0.763934,0.770950,0.439344,0.793443,0.809836,0.906557,0.777049,0.439344,0.755738,0.427869,0.529508,0.795082,0.778689,0.890164,0.811475,0.803279,0.445902,0.804918,0.536066,0.845902,0.791803,0.886726,0.904918,0.795082,0.798361,0.795082,0.793443
ADN44566,0.855346,0.770440,0.844340,0.782030,0.899371,0.841195,0.839623,0.838050,0.847484,0.847484,0.792453,0.766026,0.838050,0.834906,0.828616,0.849057,0.855346,0.825472,0.841195,0.840984,0.883648,0.839623,0.847484,0.781193,0.835749,0.845912,0.773451,0.892919,0.844133,0.889937,0.897569,0.915094,0.905204,0.911950,0.900943,0.750859,0.853774,0.827044,0.831761,0.840000,0.848819,0.897810,0.844340,0.836478,0.844094,0.495283,0.828616,0.830189,0.827044,0.827044,0.498428,0.498428,0.911917,0.504717,0.908805,0.913522,0.836478,0.831761,0.831761,0.795597,0.868687,0.887681,0.822504,0.915094,0.827044,0.834906,0.831761,0.825472,0.850629,0.841195,0.838050,0.889892,0.836478,0.845912,0.904088,0.890566,0.908805,0.869718,0.913522,0.833333,0.888073,0.517296,0.904315,0.584906,0.850847,0.592767,0.830189,0.375786,0.867717,0.827044,0.825472,0.750000,0.845912,0.836478,0.759434,0.852201,0.797170,0.757377,0.000000,0.760196,0.694969,0.831761,0.757377,0.763345,0.845912,0.759171,0.803459,0.768116,0.779264,0.828616,0.850629,0.132075,0.382075,0.772013,0.771200,0.770465,0.765723,0.769088,0.773676,0.850629,0.828616,0.897799,0.800314,0.768489,0.805031,0.764045,0.759171,0.849057,0.803459,0.897799,0.825472,0.845912,0.764895,0.830189,0.762360,0.859677,0.849057,0.883186,0.910377,0.852201,0.855346,0.850629,0.855346
ADD17085,0.835237,0.721044,0.800979,0.750416,0.897227,0.809135,0.812398,0.786297,0.800979,0.805873,0.752039,0.487765,0.805873,0.800979,0.797716,0.838499,0.841762,0.799347,0.799347,0.800000,0.897227,0.802610,0.799347,0.784810,0.800979,0.812398,0.695575,0.894646,0.833625,0.889070,0.890625,0.900489,0.897770,0.898858,0.884176,0.721649,0.835237,0.822186,0.800979,0.800979,0.807504,0.901460,0.810767,0.805873,0.831974,0.753670,0.797716,0.812398,0.807504,0.812398,0.752039,0.752039,0.896373,0.755302,0.902121,0.905383,0.822186,0.817292,0.812398,0.742251,0.880808,0.903986,0.802610,0.903752,0.810767,0.809135,0.812398,0.822186,0.814029,0.809135,0.800979,0.895307,0.807504,0.797716,0.911909,0.892453,0.893964,0.896127,0.902121,0.805873,0.880734,0.753670,0.889306,0.778140,0.844068,0.748777,0.814029,0.763458,0.854812,0.817292,0.812398,0.500000,0.799347,0.787928,0.716150,0.817292,0.769984,0.511475,0.760196,0.000000,0.765090,0.812398,0.518033,0.688612,0.802610,0.597064,0.755302,0.499184,0.752508,0.807504,0.802610,0.745514,0.758564,0.575856,0.500816,0.492659,0.753670,0.770950,0.492659,0.805873,0.815661,0.907015,0.773246,0.492659,0.783034,0.492659,0.592170,0.807504,0.763458,0.897227,0.827080,0.797716,0.499184,0.791191,0.601958,0.848287,0.805873,0.904425,0.897227,0.807504,0.805873,0.802610,0.797716
ADF32027,0.861154,0.744713,0.836524,0.787022,0.891016,0.847826,0.845794,0.837997,0.837997,0.834821,0.794643,0.770833,0.837997,0.829161,0.833579,0.850234,0.853354,0.815906,0.826215,0.839344,0.901325,0.830609,0.833579,0.826401,0.845411,0.846635,0.769912,0.899827,0.854641,0.891016,0.888889,0.902798,0.905204,0.905744,0.901325,0.761168,0.858034,0.829085,0.827688,0.838400,0.844094,0.901460,0.845679,0.835052,0.847244,0.696833,0.832106,0.837500,0.840625,0.837500,0.705882,0.701357,0.903282,0.704374,0.908689,0.907324,0.842579,0.839580,0.821797,0.790419,0.898990,0.893116,0.803487,0.906907,0.836582,0.837798,0.832106,0.833579,0.849779,0.826215,0.837997,0.900722,0.848120,0.848306,0.899853,0.881132,0.907216,0.897887,0.898380,0.821797,0.910092,0.709337,0.908068,0.748115,0.857627,0.711340,0.833583,0.695122,0.848819,0.838081,0.836582,0.750000,0.815906,0.837997,0.786451,0.844340,0.786885,0.762295,0.694969,0.765090,0.000000,0.839470,0.775410,0.779359,0.842900,0.754386,0.802651,0.771337,0.787625,0.821797,0.850299,0.676101,0.697853,0.783988,0.769600,0.767255,0.752688,0.780261,0.768860,0.848306,0.846635,0.910162,0.789866,0.765273,0.818851,0.765650,0.749601,0.846834,0.783905,0.902798,0.844175,0.842415,0.772947,0.821797,0.752791,0.862903,0.834821,0.906195,0.905405,0.845238,0.833832,0.848214,0.840537
ADK34009,0.840874,0.821752,0.680348,0.810316,0.902798,0.829193,0.822430,0.642409,0.652956,0.816964,0.815476,0.806090,0.644381,0.651494,0.651458,0.845554,0.842434,0.641161,0.664345,0.822951,0.907960,0.836553,0.626963,0.822785,0.818035,0.826291,0.789381,0.886010,0.826620,0.902655,0.876736,0.903183,0.899628,0.902667,0.901741,0.798969,0.842434,0.649175,0.645729,0.817600,0.823622,0.879562,0.589506,0.650071,0.625197,0.832579,0.284794,0.250000,0.242188,0.242188,0.829563,0.826546,0.901554,0.831071,0.904948,0.908819,0.647676,0.647676,0.687811,0.817365,0.858586,0.869565,0.792393,0.893393,0.670165,0.656250,0.699875,0.682451,0.804094,0.632959,0.614035,0.879061,0.827068,0.636111,0.900645,0.879245,0.903054,0.885563,0.902632,0.672886,0.882569,0.832831,0.872420,0.853695,0.840678,0.838150,0.659670,0.827744,0.851969,0.658171,0.656672,0.801667,0.625935,0.636822,0.825598,0.617925,0.798808,0.806557,0.831761,0.812398,0.839470,0.000000,0.800000,0.802491,0.806647,0.813397,0.822416,0.806763,0.806020,0.806916,0.823353,0.823899,0.831288,0.820242,0.820800,0.815409,0.820276,0.815642,0.812199,0.830791,0.079812,0.901146,0.801788,0.811897,0.828697,0.813804,0.811802,0.829404,0.806259,0.900000,0.116490,0.635659,0.805153,0.705224,0.802233,0.848387,0.809524,0.904425,0.893393,0.818452,0.809880,0.819940,0.813711
AAR26464,0.836066,0.729508,0.793443,0.725458,0.891803,0.808197,0.811475,0.808197,0.814754,0.798361,0.744262,0.454098,0.816393,0.811475,0.798361,0.839344,0.840984,0.808197,0.806557,0.813115,0.898361,0.801639,0.806557,0.779385,0.809836,0.811475,0.693805,0.889465,0.824869,0.900000,0.885417,0.895082,0.892193,0.886885,0.896721,0.692440,0.836066,0.809836,0.791803,0.803279,0.801639,0.881387,0.814754,0.816393,0.814754,0.747541,0.801639,0.811475,0.798361,0.804918,0.752459,0.750820,0.899827,0.755738,0.898361,0.891803,0.811475,0.818033,0.804918,0.757377,0.868687,0.891304,0.801639,0.913115,0.811475,0.819672,0.819672,0.811475,0.790164,0.793443,0.793443,0.900722,0.801639,0.808197,0.900000,0.896226,0.900000,0.892606,0.895082,0.800000,0.880734,0.752459,0.896811,0.780328,0.849153,0.757377,0.801639,0.759016,0.854098,0.816393,0.814754,0.385000,0.786885,0.793443,0.734426,0.814754,0.768852,0.101639,0.757377,0.518033,0.775410,0.800000,0.000000,0.674377,0.803279,0.542623,0.740984,0.440984,0.729097,0.826230,0.800000,0.752459,0.762295,0.534426,0.459016,0.450820,0.765574,0.772812,0.450820,0.793443,0.813115,0.901639,0.772131,0.447541,0.750820,0.447541,0.550820,0.795082,0.775410,0.896721,0.806557,0.801639,0.450820,0.801639,0.549180,0.847541,0.795082,0.888496,0.911475,0.798361,0.798361,0.798361,0.798361
AAR07954,0.827402,0.761566,0.802491,0.747331,0.887900,0.813167,0.802491,0.797153,0.786477,0.816726,0.752669,0.672598,0.800712,0.811388,0.791815,0.834520,0.829181,0.811388,0.800712,0.806050,0.870107,0.813167,0.795374,0.801085,0.798932,0.800712,0.450178,0.893238,0.834520,0.861210,0.898577,0.886121,0.890335,0.902135,0.862989,0.745552,0.830961,0.811388,0.811388,0.804270,0.800712,0.885036,0.797153,0.797153,0.806050,0.750890,0.802491,0.804270,0.800712,0.802491,0.752669,0.750890,0.893238,0.750890,0.907473,0.905694,0.813167,0.814947,0.804270,0.798932,0.878788,0.900362,0.784698,0.891459,0.807829,0.809609,0.814947,0.809609,0.813167,0.793594,0.800712,0.893502,0.814947,0.786477,0.884342,0.907547,0.896797,0.893238,0.898577,0.786477,0.882569,0.761566,0.898687,0.774021,0.843416,0.774021,0.804270,0.758007,0.827402,0.800712,0.807829,0.692171,0.800712,0.790036,0.775801,0.800712,0.786477,0.681495,0.763345,0.688612,0.779359,0.802491,0.674377,0.000000,0.802491,0.693950,0.765125,0.660142,0.758007,0.809609,0.797153,0.765125,0.763345,0.670819,0.681495,0.665480,0.775801,0.798883,0.674377,0.814947,0.800712,0.900356,0.786477,0.674377,0.779359,0.677936,0.704626,0.813167,0.781139,0.866548,0.797153,0.781139,0.667260,0.807829,0.693950,0.843416,0.814947,0.900356,0.900356,0.816726,0.816726,0.816726,0.811388
AAC40229,0.815913,0.826284,0.836858,0.820300,0.913897,0.618012,0.615265,0.826284,0.794562,0.315710,0.815710,0.801282,0.823263,0.827795,0.799094,0.820593,0.801872,0.830816,0.824773,0.593443,0.880665,0.619335,0.820242,0.819168,0.607085,0.613459,0.789381,0.899827,0.810858,0.880665,0.894097,0.901813,0.875465,0.894260,0.879154,0.816151,0.820593,0.811178,0.824773,0.548800,0.325984,0.883212,0.817901,0.827795,0.811024,0.836858,0.790030,0.795312,0.793750,0.792188,0.836858,0.830816,0.889465,0.832326,0.895770,0.895770,0.832326,0.818731,0.802115,0.820242,0.860606,0.893116,0.835182,0.898792,0.812689,0.814199,0.824773,0.830816,0.453172,0.820242,0.812689,0.877256,0.623867,0.820242,0.904834,0.877358,0.895770,0.901408,0.898792,0.821752,0.873394,0.850453,0.889306,0.854985,0.816949,0.841390,0.808157,0.830793,0.833071,0.824773,0.818731,0.803333,0.806647,0.809668,0.829305,0.811321,0.835347,0.793443,0.845912,0.802610,0.842900,0.806647,0.803279,0.802491,0.000000,0.797448,0.824773,0.793881,0.819398,0.835347,0.350453,0.838050,0.848160,0.814199,0.792000,0.796148,0.826421,0.824953,0.791332,0.321752,0.812207,0.906344,0.839879,0.794212,0.845921,0.797753,0.805423,0.318731,0.836858,0.895770,0.809380,0.802115,0.792271,0.832326,0.795853,0.825806,0.321752,0.907965,0.892749,0.323263,0.326284,0.320242,0.297583
AAA83224,0.850080,0.736842,0.799043,0.753744,0.899522,0.805423,0.816587,0.810207,0.819777,0.800638,0.770335,0.578526,0.811802,0.813397,0.808612,0.846890,0.848485,0.810207,0.803828,0.796721,0.878788,0.800638,0.807018,0.793852,0.803543,0.807018,0.700885,0.889465,0.837128,0.880383,0.897569,0.904306,0.903346,0.897927,0.885167,0.743986,0.851675,0.810207,0.808612,0.809600,0.805423,0.897810,0.818182,0.818182,0.830941,0.759171,0.799043,0.802233,0.803828,0.807018,0.752791,0.748006,0.898100,0.752791,0.896332,0.909091,0.808612,0.814992,0.799043,0.765550,0.901010,0.884058,0.813397,0.897927,0.805423,0.808612,0.810207,0.805423,0.802233,0.816587,0.805423,0.900722,0.811802,0.795853,0.905901,0.900000,0.897927,0.883803,0.893142,0.821372,0.900917,0.749601,0.883677,0.776715,0.844068,0.743222,0.803828,0.760766,0.854864,0.808612,0.810207,0.560000,0.808612,0.813397,0.762360,0.827751,0.786284,0.536066,0.759171,0.597064,0.754386,0.813397,0.542623,0.693950,0.797448,0.000000,0.767145,0.579710,0.759197,0.819777,0.800638,0.749601,0.760766,0.580542,0.590400,0.582665,0.775120,0.787709,0.579454,0.795853,0.808612,0.910686,0.795853,0.580386,0.775120,0.585875,0.094099,0.794258,0.792663,0.896332,0.814992,0.797448,0.571659,0.791069,0.027113,0.853226,0.802233,0.890265,0.891547,0.795853,0.797448,0.792663,0.802233
AAA74973,0.856474,0.773414,0.820961,0.777038,0.908689,0.830745,0.827103,0.819505,0.826783,0.839286,0.339286,0.759615,0.825328,0.822416,0.828239,0.853354,0.853354,0.835517,0.822416,0.818033,0.896652,0.838039,0.815138,0.792043,0.818035,0.830986,0.757522,0.894646,0.828371,0.893741,0.904514,0.912664,0.894052,0.909753,0.899563,0.761168,0.859594,0.841079,0.825328,0.822400,0.834646,0.881387,0.828704,0.819505,0.847244,0.794872,0.812227,0.817187,0.818750,0.815625,0.793363,0.793363,0.901554,0.791855,0.899563,0.899851,0.841079,0.836582,0.831150,0.781437,0.876768,0.903986,0.833597,0.899399,0.835082,0.845238,0.844250,0.842795,0.846491,0.829694,0.835517,0.902527,0.837594,0.839884,0.906841,0.892453,0.896652,0.889085,0.905386,0.826783,0.893578,0.792169,0.887430,0.815988,0.852542,0.799127,0.829085,0.788110,0.859843,0.845577,0.847076,0.753333,0.825328,0.819505,0.777293,0.839623,0.599106,0.759016,0.803459,0.755302,0.802651,0.822416,0.740984,0.765125,0.824773,0.767145,0.000000,0.761675,0.795987,0.839884,0.844311,0.789308,0.789877,0.767372,0.752000,0.752809,0.754224,0.791434,0.752809,0.835517,0.835681,0.899563,0.603577,0.752412,0.251830,0.754414,0.773525,0.836972,0.602086,0.899563,0.842663,0.835517,0.747182,0.818049,0.768740,0.859677,0.839286,0.902655,0.912913,0.831845,0.836826,0.831845,0.847988
