species,AVR53768__MG745682.1,AVR53760__MG745678.1,AVR53758__MG745677.1,AVR53746__MG745672.1,AVR53744__MG745671.1,AVR53742__MG745670.1,YP_009272913__KU950356,YP_009215301__KP729195,AII82250__KM017744.1,AGL09957__KC339251.1,AGL09956__KC339250.1,AWV66970__MG693108.1,AWO81976__MG345036.1,AWO81967__MG345028.1,AWF28742__MF198246.1,AWB14639__MF416384.1,AWB14637__MF416383.1,AWB14590__MF175080.1,YP_009315890__KU321655,AAY45700__DQ000496.1,AUW64490__MG136722.1,AUQ23249__KY564173.1,AUO28605__KY511292.1,AUF34951__MG383448.1,AUF34940__MG383445.1,AUD40075__MF464269.1,AUD40071__MF464268.1,YP_009315908__KT878839,YP_009315886__KT878837,ATX68205__MF444157.1,ATX68201__MF362633.1,ATV81502__MF682927.1,ATV81500__MF682926.1,ATV81497__MF682925.1,ATV81491__MF682923.1,ATV81488__MF682922.1,ATJ03467__MF285607.1,ATI09457__MF593479.1,APC23176__KT961665.1,ATD50845__MF085373.1,ASM93495__KY214448.1,YP_009389289__KY640438,AIF74245__KJ641683.1,AIF74237__KJ641680.1,AIF74198__KJ641663.1,ASC49417__KY640455.1,ASC49334__KY640430.1,ASC49322__KY640427.1,AOX47681__KU321654.1,YP_009361877__KX981923,APC23164__KT961659.1,AQX45759__KX343069.1,AQR59123__KX133426.1,AQS80393__KX981980.1,AQS80381__KX981976.1,AQS80297__KX981922.1,AQS80292__KX981921.1,AQN78781__KX685945.1,ALT55210__KU295527.1,ALT55209__KU295526.1,ALT55206__KU295523.1,ALT55196__KU295513.1,BAS32608__AB982223.1,AOL02446__KX583629.1,ANY57893__KX272741.1,AEF33726__JF512473.1,ADN44566__GQ869543.1,ADN44563__GQ869542.1,ALA40028__KT329428.1,YP_009259490__KU172421,YP_009186840__KT716186,YP_009241376__LC085675,BAU69595__LC085666.1,AGF85783__KC580640.1,AAF61213__AF221123.1,AAB95451__AF028705.1,AKI82155__KR261072.1,ADI60252__HM053693.2,YP_009229908__KT592508,AME15917__KT878967.1,AME15905__KT878961.1,AME15895__KT878959.1,YP_009227290__KT454512,ALR74754__KT965075.1,AKG54800__KP281720.1,AIW53333__KM254174.1,BAR72999__LC011425.1,YP_009130650__AB937988,BAR42282__LC011438.1,YP_009154712__KP733794,AID57413__KJ396347.1,AIT18928__KJ495710.1,AIC77176__KJ631100.1,AES86015__JN648103.1,AEI99166__HQ291308.1,ADM26648__HQ113143.1,YP_002916059__FJ973561,ACR15767__FJ973558.1,YP_009010974__KF360033,AHK26987__KF025386.1,AHK26969__KF025380.1,AHA86835__KF373759.1,AGZ93685__KF792837.1,AGS15085__KF206166.1,AGS15077__KF206164.1,AGS15053__KF206158.1,AGS15039__KF206154.1,AFV48069__JX627576.1,AFK85003__JQ814850.1,YP_005097851__JQ037754,ADB55714__GU269892.1,AFH96872__JQ692585.1,AFD01617__JN798211.1,AFD01602__JN798204.1,ABV71710__EU175872.1,AAA66612__M20036.1,AEX38011__JQ037753.1,AEX30511__JN831651.1,AEQ76796__JF504699.1,AEP95278__JN202450.1,AEO37417__JF429834.1,AEM37643__JN420372.1,AEM37606__JN420365.1,AEM37593__JN420361.1,ACT09660__GQ200736.1,ADP36995__HQ223038.1,AAD13755__AF085716.1,ADD17085__GU226971.1,ADF32027__GU938300.1,ADK34009__HM145750.1,AAR26464__AY388617.1,AAR07954__AY349010.1,AAC40229__U44978.1,AAA83224__U22967.1,AAA74973__U26342.1,AAC03775__AF043303.1,ADB20207__GQ387499.1,ADD22705__GU214704.1,ACD37375__EU659111.1,ABY67706__EU200677.1,ABY67682__EU200669.1,AAO32086__AY186198.1,AAN03856__AF513852.1,AAL09673__AF406967.1,AAL09671__AF406966.1,AAL55416__AY064475.1,AAF61212__AF221122.1,ACH81927__EU918736.1,ACL31580__FJ214110.1,ABI16638__DQ813647.1,ABC69727__DQ335247.1,CAA66227__X97629.1,CAA25689__X01457.1,AIZ50117__KP120516.1,AIE58040__KM035804.1,AGW95844__KC876004.1,AAC40694__AF036710.1
YP_009154712__KP733794,0.803540,0.810619,0.720354,0.803540,0.792920,0.757522,0.798230,0.807080,0.812389,0.805310,0.791150,0.801770,0.759292,0.753982,0.805310,0.695575,0.693805,0.784071,0.805310,0.792920,0.782301,0.837168,0.699115,0.837168,0.858407,0.812389,0.803540,0.840708,0.755752,0.840708,0.844248,0.688496,0.690265,0.803540,0.808850,0.800000,0.837168,0.793367,0.807080,0.810619,0.814159,0.801770,0.790224,0.815929,0.833628,0.792920,0.814159,0.808850,0.800000,0.840708,0.755752,0.807080,0.821239,0.831858,0.837168,0.830088,0.837168,0.808850,0.824779,0.828319,0.835398,0.835398,0.810619,0.684956,0.877876,0.823009,0.773451,0.897345,0.819469,0.801770,0.803540,0.803540,0.759124,0.794690,0.761062,0.688496,0.765306,0.805310,0.785841,0.853480,0.830088,0.837168,0.823009,0.805310,0.812389,0.872566,0.805310,0.807080,0.814458,0.000000,0.833628,0.787611,0.801770,0.814159,0.800000,0.755752,0.792920,0.794690,0.812389,0.833628,0.814159,0.792920,0.803540,0.824779,0.812389,0.819469,0.823009,0.808850,0.789381,0.738053,0.833628,0.803540,0.761062,0.810619,0.784071,0.840708,0.752212,0.821239,0.761062,0.837168,0.815929,0.700885,0.803540,0.808850,0.768142,0.810619,0.692035,0.695575,0.769912,0.789381,0.693805,0.450178,0.789381,0.700885,0.757522,0.688496,0.784071,0.824779,0.792920,0.761062,0.759292,0.695575,0.700885,0.794690,0.808194,0.782301,0.782301,0.789381,0.805310,0.695575,0.810619,0.840708,0.801770,0.746903,0.802893,0.801770,0.803540
AID57413__KJ396347.1,0.839314,0.829953,0.836193,0.833333,0.865506,0.862715,0.836193,0.862715,0.836193,0.842434,0.850234,0.856474,0.861154,0.855974,0.810345,0.837168,0.830420,0.842434,0.848674,0.845070,0.848229,0.263866,0.854864,0.884615,0.892356,0.845554,0.838765,0.257143,0.851794,0.270085,0.273504,0.858034,0.856474,0.864275,0.870515,0.847756,0.294852,0.854592,0.840874,0.843994,0.839314,0.850234,0.806517,0.863561,0.562172,0.836193,0.836193,0.842434,0.843994,0.268331,0.867395,0.843994,0.843994,0.249610,0.258970,0.269891,0.277691,0.819033,0.257410,0.263651,0.271451,0.255850,0.820593,0.851794,0.898596,0.839314,0.853774,0.938679,0.252730,0.834633,0.809672,0.803432,0.726277,0.831513,0.854914,0.833333,0.795918,0.843994,0.836193,0.265568,0.274571,0.262090,0.845554,0.804918,0.856474,0.903276,0.806763,0.821596,0.783133,0.833628,0.000000,0.816000,0.823622,0.848674,0.836220,0.865835,0.845554,0.848437,0.848674,0.845554,0.843994,0.861154,0.839314,0.839314,0.845554,0.845554,0.858034,0.804992,0.839314,0.849600,0.280811,0.840874,0.856474,0.893916,0.881435,0.264407,0.853354,0.840874,0.858034,0.377953,0.840874,0.835000,0.828393,0.836193,0.851794,0.842767,0.837705,0.835237,0.858034,0.842434,0.836066,0.830961,0.820593,0.851675,0.859594,0.851852,0.856187,0.842434,0.822153,0.856918,0.858034,0.859594,0.843200,0.865835,0.839851,0.850234,0.876755,0.853354,0.843994,0.850242,0.842434,0.296774,0.819033,0.821306,0.848101,0.841521,0.836193
AIT18928__KJ495710.1,0.820800,0.560000,0.811200,0.816993,0.852800,0.828800,0.787200,0.820800,0.822400,0.816000,0.806400,0.796800,0.824000,0.813421,0.585600,0.789381,0.783217,0.811200,0.808000,0.824000,0.822934,0.818487,0.814400,0.840909,0.868800,0.800000,0.818182,0.791597,0.830400,0.800000,0.823932,0.806400,0.801600,0.812800,0.828800,0.817308,0.804800,0.808673,0.808000,0.822400,0.814400,0.803200,0.598778,0.823627,0.819615,0.800000,0.804800,0.808000,0.817600,0.820800,0.828800,0.806400,0.820800,0.812800,0.809600,0.827200,0.830400,0.598400,0.812800,0.820800,0.828800,0.806400,0.588800,0.806400,0.900800,0.795200,0.840000,0.931200,0.801600,0.833600,0.593600,0.588800,0.503650,0.801600,0.822400,0.815705,0.500000,0.816000,0.790400,0.807692,0.809600,0.825600,0.808000,0.588525,0.814400,0.881600,0.626409,0.595200,0.604819,0.787611,0.816000,0.000000,0.539200,0.819200,0.817600,0.836800,0.795200,0.796800,0.792000,0.796800,0.801600,0.811200,0.812800,0.804800,0.800000,0.806400,0.801600,0.598400,0.816000,0.812800,0.827200,0.816000,0.828800,0.880000,0.849600,0.820339,0.833600,0.800000,0.833600,0.820800,0.796800,0.786667,0.816000,0.804800,0.819200,0.820800,0.796721,0.800979,0.838400,0.817600,0.803279,0.804270,0.548800,0.809600,0.822400,0.809984,0.811037,0.836800,0.555200,0.833600,0.836800,0.808000,0.816000,0.827200,0.804469,0.836800,0.836800,0.814400,0.811200,0.809984,0.835200,0.824194,0.552000,0.819588,0.817360,0.819200,0.553600
AIC77176__KJ631100.1,0.817323,0.185827,0.814173,0.816993,0.849684,0.840945,0.809449,0.825197,0.818898,0.803150,0.807874,0.817323,0.840945,0.834697,0.614173,0.780531,0.779720,0.815748,0.820472,0.817323,0.824621,0.821849,0.808612,0.851399,0.875591,0.800000,0.799314,0.825210,0.844094,0.820513,0.815385,0.801575,0.804724,0.814173,0.834646,0.826923,0.831496,0.806122,0.814173,0.806299,0.815748,0.784252,0.639511,0.820300,0.816112,0.798425,0.815748,0.815748,0.822047,0.839370,0.837795,0.818898,0.828346,0.837795,0.820472,0.811024,0.828346,0.611024,0.833071,0.831496,0.833071,0.825197,0.622047,0.803150,0.907087,0.803150,0.850394,0.937008,0.837795,0.834646,0.629921,0.603150,0.503650,0.793701,0.826772,0.793269,0.515306,0.823622,0.798425,0.816850,0.807874,0.815748,0.815748,0.611475,0.823622,0.888189,0.619968,0.628346,0.612048,0.801770,0.823622,0.539200,0.000000,0.825197,0.806299,0.847244,0.795276,0.811024,0.804724,0.811024,0.809449,0.822047,0.822047,0.796850,0.803150,0.817323,0.806299,0.625197,0.822047,0.832000,0.814173,0.823622,0.861417,0.885039,0.861417,0.818644,0.829921,0.809449,0.848819,0.826772,0.793701,0.806667,0.823622,0.807874,0.829921,0.817323,0.795082,0.807504,0.844094,0.823622,0.801639,0.800712,0.325984,0.805423,0.834646,0.793881,0.844482,0.833071,0.321260,0.851969,0.859843,0.806299,0.800000,0.833071,0.821229,0.837795,0.842520,0.817323,0.815748,0.792271,0.839370,0.838710,0.113386,0.823024,0.822785,0.832013,0.203150
AES86015__JN648103.1,0.600309,0.824074,0.810185,0.774510,0.867089,0.837963,0.458333,0.614198,0.456790,0.487654,0.530864,0.569444,0.839506,0.829787,0.819749,0.807080,0.798951,0.552469,0.554012,0.582160,0.817875,0.828571,0.821372,0.685315,0.691358,0.515432,0.576329,0.833613,0.853395,0.837607,0.837607,0.822531,0.839506,0.543210,0.606481,0.536859,0.834633,0.573980,0.487654,0.594136,0.586420,0.640432,0.790224,0.570715,0.828371,0.640432,0.625000,0.632716,0.549383,0.837754,0.820988,0.554012,0.808642,0.842434,0.837754,0.836193,0.833073,0.839506,0.831513,0.837754,0.842434,0.840874,0.828704,0.828704,0.888889,0.615741,0.844340,0.943396,0.837754,0.666667,0.827640,0.827103,0.755474,0.524691,0.851852,0.802885,0.775510,0.530864,0.498457,0.836996,0.837754,0.829953,0.591049,0.822951,0.026235,0.887346,0.816425,0.813772,0.790361,0.814159,0.848674,0.819200,0.825197,0.000000,0.581102,0.837963,0.586420,0.571875,0.618827,0.612654,0.626543,0.820988,0.439815,0.635802,0.620370,0.629630,0.609568,0.827160,0.625000,0.833600,0.837754,0.458333,0.837963,0.876543,0.864198,0.838983,0.859568,0.600309,0.848765,0.839370,0.617284,0.805000,0.325617,0.353395,0.808642,0.577044,0.813115,0.810767,0.845679,0.589506,0.814754,0.797153,0.817901,0.818182,0.828704,0.813205,0.816054,0.811728,0.816358,0.844340,0.842593,0.825617,0.812800,0.837963,0.808194,0.805556,0.841049,0.584877,0.415123,0.818035,0.641975,0.846774,0.822531,0.812715,0.828210,0.795563,0.822531
AEI99166__HQ291308.1,0.234646,0.803150,0.826772,0.782680,0.854430,0.848819,0.592126,0.622047,0.595276,0.562205,0.581102,0.622047,0.840945,0.816694,0.826772,0.810619,0.809441,0.469291,0.636220,0.623622,0.801012,0.828571,0.824561,0.711538,0.716535,0.514961,0.259005,0.821849,0.845669,0.832479,0.846154,0.826772,0.833071,0.574803,0.655118,0.612179,0.839370,0.576531,0.533858,0.119685,0.606299,0.670866,0.798371,0.602329,0.837128,0.670866,0.617323,0.620472,0.633071,0.834646,0.837795,0.611024,0.809449,0.842520,0.837795,0.840945,0.842520,0.815748,0.837795,0.837795,0.833071,0.836220,0.836220,0.828346,0.899213,0.612598,0.844094,0.935433,0.845669,0.680315,0.818898,0.825197,0.759124,0.549606,0.845669,0.828526,0.762755,0.562205,0.552756,0.826007,0.833071,0.834646,0.503937,0.811475,0.581102,0.880315,0.827697,0.811024,0.787952,0.800000,0.836220,0.817600,0.806299,0.581102,0.000000,0.837795,0.617323,0.622047,0.629921,0.622047,0.615748,0.825197,0.590551,0.645669,0.623622,0.631496,0.629921,0.829921,0.637795,0.835200,0.839370,0.581102,0.834646,0.888189,0.859843,0.835593,0.856693,0.631496,0.848819,0.837795,0.626772,0.816667,0.574803,0.584252,0.818898,0.193701,0.822951,0.831974,0.847244,0.625197,0.814754,0.806050,0.811024,0.830941,0.847244,0.824477,0.809365,0.806299,0.826772,0.840945,0.853543,0.833071,0.835200,0.834646,0.802607,0.817323,0.847244,0.622047,0.588976,0.834138,0.681890,0.845161,0.801575,0.809278,0.819168,0.803487,0.809449
ADM26648__HQ113143.1,0.847662,0.855204,0.746606,0.826797,0.656646,0.495455,0.829563,0.819005,0.834087,0.832579,0.829563,0.835596,0.756798,0.779051,0.835423,0.720354,0.722028,0.828054,0.825038,0.835681,0.755481,0.862185,0.754386,0.851399,0.856712,0.823529,0.828473,0.862185,0.458462,0.864957,0.866667,0.773700,0.781297,0.812971,0.823529,0.836538,0.854914,0.803571,0.839753,0.843077,0.838612,0.849170,0.796334,0.813644,0.847636,0.831071,0.826546,0.820513,0.829563,0.850234,0.790347,0.846390,0.832579,0.859594,0.862715,0.862715,0.868955,0.836115,0.862715,0.864275,0.858034,0.861154,0.835596,0.750000,0.888379,0.831071,0.495283,0.715409,0.854914,0.837104,0.835404,0.833333,0.784672,0.831071,0.787330,0.758013,0.775510,0.819005,0.829563,0.857143,0.850234,0.862715,0.822021,0.821311,0.832579,0.883861,0.832528,0.827856,0.840964,0.755752,0.865835,0.836800,0.847244,0.837963,0.837795,0.000000,0.808446,0.829688,0.841629,0.841629,0.814480,0.785822,0.837104,0.840121,0.838612,0.823529,0.835596,0.837104,0.841629,0.760000,0.861154,0.837104,0.331825,0.251885,0.273002,0.864407,0.582202,0.828054,0.437500,0.864567,0.838612,0.751667,0.829563,0.811463,0.745098,0.838050,0.745902,0.753670,0.696833,0.832579,0.747541,0.750890,0.836858,0.759171,0.794872,0.758454,0.787625,0.832579,0.841629,0.455975,0.444785,0.770393,0.766400,0.757296,0.787709,0.809955,0.803922,0.838124,0.834087,0.761675,0.822021,0.870968,0.855204,0.716495,0.804702,0.833597,0.850679
YP_002916059__FJ973561,0.648336,0.791667,0.815900,0.771242,0.838608,0.834848,0.650773,0.662953,0.644330,0.614691,0.638327,0.676821,0.815710,0.823241,0.815047,0.785841,0.800699,0.640260,0.656716,0.225352,0.824621,0.840336,0.797448,0.382867,0.353576,0.621134,0.600343,0.833613,0.824615,0.832479,0.839316,0.807339,0.810811,0.670103,0.627019,0.604167,0.836193,0.561224,0.588598,0.613846,0.659794,0.668814,0.773931,0.605657,0.816112,0.679124,0.650499,0.668814,0.673969,0.837754,0.805195,0.620584,0.799712,0.845554,0.836193,0.833073,0.834633,0.813354,0.834633,0.837754,0.836193,0.831513,0.803863,0.802469,0.871560,0.643178,0.828616,0.935535,0.840874,0.679124,0.812112,0.800623,0.740876,0.631443,0.812500,0.818910,0.765306,0.635846,0.643041,0.827839,0.833073,0.837754,0.646438,0.804918,0.632199,0.857355,0.806763,0.809077,0.775904,0.792920,0.845554,0.795200,0.795276,0.586420,0.617323,0.808446,0.000000,0.095312,0.640180,0.641679,0.677835,0.809880,0.657216,0.652174,0.636905,0.671392,0.669916,0.804511,0.647222,0.801600,0.828393,0.640464,0.828313,0.879336,0.844646,0.832203,0.835260,0.644678,0.830793,0.831496,0.631184,0.806667,0.631443,0.635309,0.811533,0.614780,0.806557,0.797716,0.832106,0.284794,0.801639,0.802491,0.790030,0.799043,0.812227,0.809984,0.822742,0.804035,0.811377,0.817610,0.826687,0.809668,0.814400,0.812596,0.813780,0.803279,0.824305,0.270802,0.634367,0.809984,0.661082,0.837097,0.803571,0.804124,0.820976,0.787639,0.803279
ACR15767__FJ973558.1,0.621875,0.806250,0.825000,0.781046,0.851266,0.834375,0.601562,0.662500,0.618750,0.571875,0.615625,0.623437,0.829688,0.826514,0.822884,0.803540,0.800699,0.614062,0.628125,0.225352,0.824621,0.835294,0.810207,0.316434,0.371875,0.595313,0.617496,0.835294,0.831250,0.825641,0.832479,0.820312,0.829688,0.628125,0.635938,0.607372,0.846875,0.619898,0.581250,0.620313,0.623437,0.623437,0.775967,0.643927,0.819615,0.628125,0.618750,0.621875,0.626563,0.835938,0.810937,0.615625,0.817187,0.839063,0.834375,0.835938,0.839063,0.817187,0.835938,0.829688,0.834375,0.828125,0.820312,0.818750,0.900000,0.623437,0.827044,0.916667,0.834375,0.629687,0.817187,0.803125,0.755474,0.593750,0.829688,0.822115,0.760204,0.617188,0.584375,0.818681,0.831250,0.835938,0.607812,0.809836,0.571875,0.885938,0.809984,0.813772,0.775904,0.794690,0.848437,0.796800,0.811024,0.571875,0.622047,0.829688,0.095312,0.000000,0.623437,0.625000,0.631250,0.829688,0.614062,0.640625,0.620313,0.631250,0.629687,0.814063,0.593750,0.816000,0.831250,0.607812,0.832812,0.871875,0.854688,0.828814,0.835938,0.634375,0.837500,0.833071,0.620313,0.816667,0.585938,0.590625,0.807813,0.622642,0.808197,0.807504,0.840625,0.242188,0.798361,0.800712,0.793750,0.803828,0.818750,0.824477,0.827759,0.809375,0.803125,0.825472,0.837500,0.809375,0.820800,0.831250,0.815642,0.817187,0.831250,0.231250,0.592187,0.816425,0.639062,0.843548,0.800000,0.819588,0.819168,0.784469,0.803125
YP_009010974__KF360033,0.646177,0.814093,0.830585,0.771242,0.848101,0.850000,0.650675,0.683658,0.646177,0.620690,0.625187,0.665667,0.836858,0.826514,0.813480,0.805310,0.798951,0.632684,0.646177,0.633803,0.806071,0.842017,0.813397,0.680070,0.733133,0.610195,0.617496,0.840336,0.861538,0.847863,0.847863,0.816514,0.828829,0.634183,0.665667,0.628205,0.837754,0.617347,0.582435,0.638462,0.649175,0.646177,0.784114,0.667221,0.838879,0.646177,0.436282,0.433283,0.649175,0.840874,0.842579,0.628264,0.808096,0.848674,0.853354,0.848674,0.843994,0.827011,0.843994,0.843994,0.848674,0.842434,0.820090,0.804012,0.906728,0.179910,0.836478,0.921384,0.848674,0.689655,0.815217,0.819315,0.755474,0.623688,0.838081,0.804487,0.765306,0.617691,0.632684,0.844322,0.851794,0.845554,0.638681,0.811475,0.629685,0.899550,0.829308,0.815336,0.824096,0.812389,0.848674,0.792000,0.804724,0.618827,0.629921,0.841629,0.640180,0.623437,0.000000,0.164918,0.209895,0.838081,0.632684,0.175412,0.145427,0.115442,0.191904,0.824060,0.649175,0.824000,0.853354,0.634183,0.838855,0.877828,0.864253,0.854237,0.859070,0.208396,0.849085,0.851969,0.109445,0.815000,0.620690,0.640180,0.803598,0.641509,0.813115,0.822186,0.842579,0.647676,0.811475,0.813167,0.832326,0.808612,0.841079,0.813205,0.817726,0.808096,0.815592,0.827044,0.835890,0.811178,0.812800,0.832565,0.806331,0.818591,0.848576,0.642965,0.656672,0.809984,0.673163,0.859677,0.815592,0.804124,0.801085,0.792393,0.821589
AHK26987__KF025386.1,0.638681,0.812594,0.821589,0.774510,0.854430,0.839394,0.641679,0.697151,0.643178,0.623688,0.632684,0.649175,0.844411,0.833061,0.810345,0.800000,0.791958,0.635682,0.649175,0.632238,0.804384,0.835294,0.826156,0.683566,0.731634,0.613193,0.622642,0.840336,0.849231,0.844444,0.842735,0.818043,0.824324,0.617691,0.670165,0.631410,0.839314,0.622449,0.579353,0.638462,0.640180,0.652174,0.786151,0.670549,0.830123,0.650675,0.436282,0.430285,0.649175,0.839314,0.839580,0.632873,0.815592,0.848674,0.843994,0.843994,0.850234,0.820941,0.839314,0.839314,0.842434,0.828393,0.818591,0.817901,0.902141,0.155922,0.831761,0.921384,0.842434,0.689655,0.813665,0.820872,0.744526,0.625187,0.827586,0.825321,0.757653,0.601199,0.638681,0.840659,0.842434,0.850234,0.632684,0.809836,0.625187,0.901049,0.819646,0.810642,0.816867,0.833628,0.845554,0.796800,0.811024,0.612654,0.622047,0.841629,0.641679,0.625000,0.164918,0.000000,0.163418,0.829085,0.628186,0.170915,0.181409,0.193403,0.157421,0.827068,0.646177,0.825600,0.850234,0.629685,0.840361,0.870287,0.861237,0.844068,0.853073,0.154423,0.841463,0.842520,0.172414,0.810000,0.613193,0.640180,0.785607,0.630503,0.809836,0.817292,0.839580,0.647676,0.818033,0.814947,0.818731,0.814992,0.836582,0.824477,0.826087,0.817091,0.823088,0.828616,0.838957,0.823263,0.816000,0.823349,0.797020,0.805097,0.851574,0.639939,0.635682,0.822866,0.674663,0.858065,0.812594,0.805842,0.797468,0.798732,0.815592
AHK26969__KF025380.1,0.649783,0.796131,0.822873,0.761438,0.844937,0.818182,0.694205,0.675487,0.680905,0.666667,0.646424,0.672848,0.814199,0.823241,0.821317,0.807080,0.797203,0.661039,0.675712,0.632238,0.789207,0.830252,0.802233,0.688811,0.736842,0.646910,0.617496,0.838655,0.830769,0.846154,0.844444,0.822630,0.813814,0.667087,0.657856,0.626603,0.847114,0.594388,0.576271,0.630769,0.700246,0.700246,0.780041,0.645591,0.837128,0.701474,0.433666,0.475472,0.703931,0.839314,0.825397,0.635945,0.793948,0.847114,0.843994,0.840874,0.847114,0.827011,0.853354,0.842434,0.847114,0.834633,0.829123,0.817901,0.873089,0.178411,0.831761,0.927673,0.843994,0.750614,0.818323,0.819315,0.762774,0.670951,0.816964,0.812500,0.770408,0.630156,0.684411,0.838828,0.843994,0.847114,0.659631,0.806557,0.667539,0.881129,0.818035,0.804382,0.826506,0.814159,0.843994,0.801600,0.809449,0.626543,0.615748,0.814480,0.677835,0.631250,0.209895,0.163418,0.000000,0.827844,0.671267,0.199400,0.168155,0.249066,0.261838,0.822556,0.666667,0.800000,0.847114,0.674129,0.814759,0.870287,0.835596,0.845763,0.836705,0.200900,0.829268,0.844094,0.193403,0.810000,0.668329,0.687264,0.805907,0.627358,0.801639,0.812398,0.821797,0.687811,0.804918,0.804270,0.802115,0.799043,0.831150,0.814815,0.812709,0.798271,0.806886,0.814465,0.822086,0.809668,0.804800,0.818740,0.797020,0.794337,0.837482,0.647504,0.678295,0.811594,0.716216,0.854839,0.800595,0.800687,0.790235,0.784469,0.800298
AHA86835__KF373759.1,0.830838,0.821856,0.764970,0.810458,0.792722,0.784848,0.824850,0.817365,0.811377,0.821856,0.821856,0.830838,0.787009,0.780687,0.833856,0.753982,0.744755,0.817365,0.809880,0.824726,0.772344,0.858824,0.770335,0.846154,0.856287,0.833832,0.818182,0.850420,0.798462,0.858120,0.859829,0.764526,0.776276,0.811377,0.815868,0.801282,0.864275,0.767857,0.832049,0.840000,0.823353,0.814371,0.784114,0.808652,0.854641,0.820359,0.827844,0.814371,0.806886,0.848674,0.784431,0.817204,0.830838,0.858034,0.854914,0.856474,0.851794,0.836115,0.859594,0.865835,0.864275,0.851794,0.821856,0.765432,0.853211,0.833583,0.797170,0.913522,0.859594,0.820359,0.827640,0.827103,0.810219,0.815868,0.767964,0.756410,0.770408,0.815868,0.808383,0.860806,0.858034,0.867395,0.818862,0.804918,0.809880,0.860778,0.813205,0.826291,0.831325,0.792920,0.861154,0.811200,0.822047,0.820988,0.825197,0.785822,0.809880,0.829688,0.838081,0.829085,0.827844,0.000000,0.814371,0.845577,0.836826,0.823353,0.836826,0.827068,0.835329,0.748800,0.861154,0.814371,0.790663,0.862745,0.811463,0.857627,0.802395,0.836582,0.786585,0.872441,0.833583,0.740000,0.823353,0.821856,0.738024,0.823899,0.749180,0.742251,0.790419,0.817365,0.757377,0.798932,0.820242,0.765550,0.781437,0.764895,0.780936,0.832335,0.824850,0.789308,0.789877,0.773414,0.763200,0.741935,0.802607,0.785928,0.787425,0.833585,0.817365,0.752013,0.817365,0.858065,0.818862,0.759450,0.777577,0.822504,0.818862
AGZ93685__KF792837.1,0.642547,0.819940,0.814505,0.767974,0.849684,0.833333,0.564617,0.644847,0.327889,0.603513,0.561404,0.676821,0.820242,0.821604,0.816614,0.798230,0.800699,0.607792,0.603799,0.585290,0.806071,0.821849,0.808612,0.701049,0.700405,0.586381,0.590051,0.828571,0.829231,0.832479,0.837607,0.808869,0.807808,0.614124,0.603524,0.560897,0.833073,0.525510,0.536210,0.600000,0.639900,0.676286,0.780041,0.549085,0.824869,0.678795,0.659058,0.685535,0.627353,0.828393,0.810967,0.557604,0.778098,0.836193,0.831513,0.836193,0.836193,0.836115,0.828393,0.828393,0.843994,0.840874,0.824666,0.810185,0.874618,0.632684,0.838050,0.938679,0.831513,0.713927,0.821429,0.825545,0.759124,0.584833,0.806548,0.799679,0.772959,0.561878,0.581749,0.818681,0.828393,0.826833,0.647757,0.816393,0.509162,0.866270,0.824477,0.824726,0.800000,0.803540,0.839314,0.812800,0.822047,0.439815,0.590551,0.837104,0.657216,0.614062,0.632684,0.628186,0.671267,0.814371,0.000000,0.644678,0.636905,0.673777,0.651811,0.825564,0.636111,0.804800,0.826833,0.331242,0.831325,0.879336,0.849170,0.830508,0.838150,0.632684,0.832317,0.845669,0.631184,0.801667,0.510665,0.514502,0.807314,0.600629,0.803279,0.787928,0.830633,0.641154,0.808197,0.797153,0.835347,0.802233,0.819505,0.806763,0.814381,0.779539,0.826347,0.827044,0.829755,0.809668,0.798400,0.814132,0.787709,0.800298,0.819912,0.602118,0.510336,0.806763,0.700125,0.838710,0.825893,0.814433,0.820976,0.787639,0.819672
